Driver,LapNumber,Time,LapTime,Compound,TyreLife,Circuit
STR,59,02:56:11.441,00:01:16.710,SOFT,11,Monaco Grand Prix
STR,60,02:57:28.767,00:01:17.326,SOFT,12,Monaco Grand Prix
STR,61,02:58:47.065,00:01:18.298,SOFT,13,Monaco Grand Prix
STR,62,03:00:06.135,00:01:19.070,SOFT,14,Monaco Grand Prix
STR,63,03:01:25.235,00:01:19.100,SOFT,15,Monaco Grand Prix
STR,64,03:02:43.660,00:01:18.425,SOFT,16,Monaco Grand Prix
STR,65,03:04:02.392,00:01:18.732,SOFT,17,Monaco Grand Prix
STR,66,03:05:21.140,00:01:18.748,SOFT,18,Monaco Grand Prix
STR,67,03:06:39.776,00:01:18.636,SOFT,19,Monaco Grand Prix
STR,68,03:07:57.833,00:01:18.057,SOFT,20,Monaco Grand Prix
STR,69,03:09:16.108,00:01:18.275,SOFT,21,Monaco Grand Prix
STR,70,03:10:34.665,00:01:18.557,SOFT,22,Monaco Grand Prix
STR,71,03:11:53.129,00:01:18.464,SOFT,23,Monaco Grand Prix
STR,72,03:13:11.461,00:01:18.332,SOFT,24,Monaco Grand Prix
STR,73,03:14:32.170,00:01:20.709,SOFT,25,Monaco Grand Prix
STR,74,03:15:50.400,00:01:18.230,SOFT,26,Monaco Grand Prix
STR,75,03:17:08.911,00:01:18.511,SOFT,27,Monaco Grand Prix
STR,76,03:18:27.534,00:01:18.623,SOFT,28,Monaco Grand Prix
SAR,6,01:44:44.278,00:01:22.739,HARD,6,Monaco Grand Prix
SAR,7,01:46:07.177,00:01:22.899,HARD,7,Monaco Grand Prix
SAR,8,01:47:29.398,00:01:22.221,HARD,8,Monaco Grand Prix
SAR,9,01:48:51.077,00:01:21.679,HARD,9,Monaco Grand Prix
SAR,10,01:50:13.021,00:01:21.944,HARD,10,Monaco Grand Prix
SAR,11,01:51:34.513,00:01:21.492,HARD,11,Monaco Grand Prix
SAR,12,01:52:55.917,00:01:21.404,HARD,12,Monaco Grand Prix
SAR,13,01:54:17.416,00:01:21.499,HARD,13,Monaco Grand Prix
SAR,14,01:55:38.635,00:01:21.219,HARD,14,Monaco Grand Prix
SAR,15,01:56:59.975,00:01:21.340,HARD,15,Monaco Grand Prix
SAR,16,01:58:20.621,00:01:20.646,HARD,16,Monaco Grand Prix
SAR,17,01:59:41.637,00:01:21.016,HARD,17,Monaco Grand Prix
SAR,18,02:01:02.668,00:01:21.031,HARD,18,Monaco Grand Prix
SAR,19,02:02:23.889,00:01:21.221,HARD,19,Monaco Grand Prix
SAR,20,02:03:44.742,00:01:20.853,HARD,20,Monaco Grand Prix
SAR,21,02:05:05.591,00:01:20.849,HARD,21,Monaco Grand Prix
SAR,22,02:06:26.488,00:01:20.897,HARD,22,Monaco Grand Prix
SAR,23,02:07:47.081,00:01:20.593,HARD,23,Monaco Grand Prix
SAR,24,02:09:07.476,00:01:20.395,HARD,24,Monaco Grand Prix
SAR,25,02:10:28.379,00:01:20.903,HARD,25,Monaco Grand Prix
SAR,26,02:11:49.308,00:01:20.929,HARD,26,Monaco Grand Prix
SAR,27,02:13:10.539,00:01:21.231,HARD,27,Monaco Grand Prix
SAR,28,02:14:32.143,00:01:21.604,HARD,28,Monaco Grand Prix
SAR,29,02:15:53.477,00:01:21.334,HARD,29,Monaco Grand Prix
SAR,30,02:17:14.317,00:01:20.840,HARD,30,Monaco Grand Prix
SAR,31,02:18:35.092,00:01:20.775,HARD,31,Monaco Grand Prix
SAR,32,02:19:55.889,00:01:20.797,HARD,32,Monaco Grand Prix
SAR,33,02:21:16.419,00:01:20.530,HARD,33,Monaco Grand Prix
SAR,34,02:22:37.157,00:01:20.738,HARD,34,Monaco Grand Prix
SAR,35,02:23:57.741,00:01:20.584,HARD,35,Monaco Grand Prix
SAR,36,02:25:18.875,00:01:21.134,HARD,36,Monaco Grand Prix
SAR,37,02:26:40.279,00:01:21.404,HARD,37,Monaco Grand Prix
SAR,38,02:28:01.410,00:01:21.131,HARD,38,Monaco Grand Prix
SAR,39,02:29:22.683,00:01:21.273,HARD,39,Monaco Grand Prix
SAR,40,02:30:44.463,00:01:21.780,HARD,40,Monaco Grand Prix
SAR,42,02:33:30.711,00:01:21.870,HARD,42,Monaco Grand Prix
SAR,43,02:34:51.263,00:01:20.552,HARD,43,Monaco Grand Prix
SAR,44,02:36:10.774,00:01:19.511,HARD,44,Monaco Grand Prix
SAR,45,02:37:31.494,00:01:20.720,HARD,45,Monaco Grand Prix
SAR,46,02:38:51.618,00:01:20.124,HARD,46,Monaco Grand Prix
SAR,47,02:40:11.506,00:01:19.888,HARD,47,Monaco Grand Prix
SAR,48,02:41:32.476,00:01:20.970,HARD,48,Monaco Grand Prix
SAR,50,02:44:16.734,00:01:20.292,HARD,50,Monaco Grand Prix
SAR,51,02:45:38.551,00:01:21.817,HARD,51,Monaco Grand Prix
SAR,52,02:46:59.331,00:01:20.780,HARD,52,Monaco Grand Prix
SAR,53,02:48:20.649,00:01:21.318,HARD,53,Monaco Grand Prix
SAR,54,02:49:42.938,00:01:22.289,HARD,54,Monaco Grand Prix
SAR,55,02:51:03.280,00:01:20.342,HARD,55,Monaco Grand Prix
SAR,56,02:52:24.754,00:01:21.474,HARD,56,Monaco Grand Prix
SAR,58,02:55:22.309,00:01:19.809,MEDIUM,1,Monaco Grand Prix
SAR,59,02:56:37.903,00:01:15.594,MEDIUM,2,Monaco Grand Prix
SAR,60,02:57:53.483,00:01:15.580,MEDIUM,3,Monaco Grand Prix
SAR,61,02:59:09.041,00:01:15.558,MEDIUM,4,Monaco Grand Prix
SAR,62,03:00:24.566,00:01:15.525,MEDIUM,5,Monaco Grand Prix
SAR,63,03:01:40.254,00:01:15.688,MEDIUM,6,Monaco Grand Prix
SAR,64,03:02:57.149,00:01:16.895,MEDIUM,7,Monaco Grand Prix
SAR,65,03:04:17.018,00:01:19.869,MEDIUM,8,Monaco Grand Prix
SAR,66,03:05:37.817,00:01:20.799,MEDIUM,9,Monaco Grand Prix
SAR,67,03:06:58.164,00:01:20.347,MEDIUM,10,Monaco Grand Prix
SAR,68,03:08:18.168,00:01:20.004,MEDIUM,11,Monaco Grand Prix
SAR,69,03:09:34.245,00:01:16.077,MEDIUM,12,Monaco Grand Prix
SAR,70,03:10:51.111,00:01:16.866,MEDIUM,13,Monaco Grand Prix
SAR,71,03:12:07.437,00:01:16.326,MEDIUM,14,Monaco Grand Prix
SAR,72,03:13:23.839,00:01:16.402,MEDIUM,15,Monaco Grand Prix
SAR,73,03:14:40.209,00:01:16.370,MEDIUM,16,Monaco Grand Prix
SAR,74,03:15:57.072,00:01:16.863,MEDIUM,17,Monaco Grand Prix
SAR,75,03:17:13.396,00:01:16.324,MEDIUM,18,Monaco Grand Prix
SAR,76,03:18:30.593,00:01:17.197,MEDIUM,19,Monaco Grand Prix
ZHO,8,01:47:29.750,00:01:22.182,HARD,7,Monaco Grand Prix
ZHO,9,01:48:51.560,00:01:21.810,HARD,8,Monaco Grand Prix
ZHO,10,01:50:13.504,00:01:21.944,HARD,9,Monaco Grand Prix
ZHO,11,01:51:35.067,00:01:21.563,HARD,10,Monaco Grand Prix
ZHO,12,01:52:56.260,00:01:21.193,HARD,11,Monaco Grand Prix
ZHO,13,01:54:17.789,00:01:21.529,HARD,12,Monaco Grand Prix
ZHO,14,01:55:39.053,00:01:21.264,HARD,13,Monaco Grand Prix
ZHO,15,01:57:00.500,00:01:21.447,HARD,14,Monaco Grand Prix
ZHO,16,01:58:20.981,00:01:20.481,HARD,15,Monaco Grand Prix
ZHO,17,01:59:41.960,00:01:20.979,HARD,16,Monaco Grand Prix
ZHO,18,02:01:02.871,00:01:20.911,HARD,17,Monaco Grand Prix
ZHO,19,02:02:24.291,00:01:21.420,HARD,18,Monaco Grand Prix
ZHO,20,02:03:45.195,00:01:20.904,HARD,19,Monaco Grand Prix
ZHO,21,02:05:05.864,00:01:20.669,HARD,20,Monaco Grand Prix
ZHO,22,02:06:26.947,00:01:21.083,HARD,21,Monaco Grand Prix
ZHO,23,02:07:47.739,00:01:20.792,HARD,22,Monaco Grand Prix
ZHO,24,02:09:08.086,00:01:20.347,HARD,23,Monaco Grand Prix
ZHO,25,02:10:28.849,00:01:20.763,HARD,24,Monaco Grand Prix
ZHO,26,02:11:49.718,00:01:20.869,HARD,25,Monaco Grand Prix
ZHO,27,02:13:11.011,00:01:21.293,HARD,26,Monaco Grand Prix
ZHO,28,02:14:32.527,00:01:21.516,HARD,27,Monaco Grand Prix
ZHO,29,02:15:53.865,00:01:21.338,HARD,28,Monaco Grand Prix
ZHO,30,02:17:14.909,00:01:21.044,HARD,29,Monaco Grand Prix
ZHO,31,02:18:35.715,00:01:20.806,HARD,30,Monaco Grand Prix
ZHO,32,02:19:56.497,00:01:20.782,HARD,31,Monaco Grand Prix
ZHO,33,02:21:17.174,00:01:20.677,HARD,32,Monaco Grand Prix
ZHO,34,02:22:37.910,00:01:20.736,HARD,33,Monaco Grand Prix
ZHO,35,02:23:58.282,00:01:20.372,HARD,34,Monaco Grand Prix
ZHO,36,02:25:19.268,00:01:20.986,HARD,35,Monaco Grand Prix
ZHO,37,02:26:40.717,00:01:21.449,HARD,36,Monaco Grand Prix
ZHO,38,02:28:01.807,00:01:21.090,HARD,37,Monaco Grand Prix
ZHO,39,02:29:23.040,00:01:21.233,HARD,38,Monaco Grand Prix
ZHO,41,02:32:09.136,00:01:21.127,HARD,40,Monaco Grand Prix
ZHO,42,02:33:31.093,00:01:21.957,HARD,41,Monaco Grand Prix
ZHO,43,02:34:51.671,00:01:20.578,HARD,42,Monaco Grand Prix
ZHO,44,02:36:11.281,00:01:19.610,HARD,43,Monaco Grand Prix
ZHO,45,02:37:31.967,00:01:20.686,HARD,44,Monaco Grand Prix
ZHO,46,02:38:52.113,00:01:20.146,HARD,45,Monaco Grand Prix
ZHO,47,02:40:12.188,00:01:20.075,HARD,46,Monaco Grand Prix
ZHO,49,02:42:56.803,00:01:22.134,HARD,48,Monaco Grand Prix
ZHO,50,02:44:17.749,00:01:20.946,HARD,49,Monaco Grand Prix
ZHO,51,02:45:38.711,00:01:20.962,HARD,50,Monaco Grand Prix
ZHO,52,02:46:59.681,00:01:20.970,HARD,51,Monaco Grand Prix
ZHO,53,02:48:21.056,00:01:21.375,HARD,52,Monaco Grand Prix
ZHO,54,02:49:43.209,00:01:22.153,HARD,53,Monaco Grand Prix
ZHO,55,02:51:04.608,00:01:21.399,HARD,54,Monaco Grand Prix
ZHO,56,02:52:24.923,00:01:20.315,HARD,55,Monaco Grand Prix
ZHO,57,02:53:46.042,00:01:21.119,HARD,56,Monaco Grand Prix
ZHO,58,02:55:04.837,00:01:18.795,HARD,57,Monaco Grand Prix
ZHO,59,02:56:22.773,00:01:17.936,HARD,58,Monaco Grand Prix
ZHO,60,02:57:41.318,00:01:18.545,HARD,59,Monaco Grand Prix
ZHO,61,02:59:00.025,00:01:18.707,HARD,60,Monaco Grand Prix
ZHO,62,03:00:18.842,00:01:18.817,HARD,61,Monaco Grand Prix
ZHO,63,03:01:37.631,00:01:18.789,HARD,62,Monaco Grand Prix
ZHO,64,03:02:56.926,00:01:19.295,HARD,63,Monaco Grand Prix
ZHO,65,03:04:16.645,00:01:19.719,HARD,64,Monaco Grand Prix
ZHO,66,03:05:36.394,00:01:19.749,HARD,65,Monaco Grand Prix
ZHO,67,03:06:56.751,00:01:20.357,HARD,66,Monaco Grand Prix
ZHO,69,03:09:42.452,00:01:20.484,HARD,68,Monaco Grand Prix
ZHO,72,03:14:09.230,00:01:20.585,SOFT,2,Monaco Grand Prix
ZHO,73,03:15:24.463,00:01:15.233,SOFT,3,Monaco Grand Prix
ZHO,74,03:16:44.936,00:01:20.473,SOFT,4,Monaco Grand Prix
ZHO,75,03:17:59.654,00:01:14.718,SOFT,5,Monaco Grand Prix
ZHO,76,03:19:16.827,00:01:17.173,SOFT,6,Monaco Grand Prix
VER,47,01:16:39.904,00:01:22.905,MEDIUM,2,Canadian Grand Prix
VER,48,01:18:00.374,00:01:20.470,MEDIUM,3,Canadian Grand Prix
VER,49,01:19:19.775,00:01:19.401,MEDIUM,4,Canadian Grand Prix
VER,50,01:20:38.371,00:01:18.596,MEDIUM,5,Canadian Grand Prix
VER,51,01:21:56.480,00:01:18.109,MEDIUM,6,Canadian Grand Prix
VER,52,01:23:14.385,00:01:17.905,MEDIUM,7,Canadian Grand Prix
VER,53,01:24:31.636,00:01:17.251,MEDIUM,8,Canadian Grand Prix
VER,59,01:35:56.888,00:01:18.361,MEDIUM,14,Canadian Grand Prix
VER,60,01:37:14.360,00:01:17.472,MEDIUM,15,Canadian Grand Prix
VER,61,01:38:30.985,00:01:16.625,MEDIUM,16,Canadian Grand Prix
VER,62,01:39:47.303,00:01:16.318,MEDIUM,17,Canadian Grand Prix
VER,63,01:41:03.286,00:01:15.983,MEDIUM,18,Canadian Grand Prix
VER,64,01:42:19.116,00:01:15.830,MEDIUM,19,Canadian Grand Prix
VER,65,01:43:34.998,00:01:15.882,MEDIUM,20,Canadian Grand Prix
VER,66,01:44:50.821,00:01:15.823,MEDIUM,21,Canadian Grand Prix
VER,67,01:46:06.591,00:01:15.770,MEDIUM,22,Canadian Grand Prix
VER,68,01:47:22.333,00:01:15.742,MEDIUM,23,Canadian Grand Prix
VER,69,01:48:38.268,00:01:15.935,MEDIUM,24,Canadian Grand Prix
VER,70,01:49:53.837,00:01:15.569,MEDIUM,25,Canadian Grand Prix
GAS,43,01:11:44.803,00:01:23.906,HARD,3,Canadian Grand Prix
GAS,45,01:14:33.236,00:01:23.452,HARD,5,Canadian Grand Prix
GAS,46,01:15:56.011,00:01:22.775,HARD,6,Canadian Grand Prix
GAS,47,01:17:16.564,00:01:20.553,HARD,7,Canadian Grand Prix
GAS,48,01:18:37.971,00:01:21.407,HARD,8,Canadian Grand Prix
GAS,49,01:19:58.689,00:01:20.718,HARD,9,Canadian Grand Prix
GAS,50,01:21:18.543,00:01:19.854,HARD,10,Canadian Grand Prix
GAS,51,01:22:37.482,00:01:18.939,HARD,11,Canadian Grand Prix
GAS,52,01:23:57.587,00:01:20.105,HARD,12,Canadian Grand Prix
GAS,59,01:36:06.024,00:01:21.432,HARD,19,Canadian Grand Prix
GAS,60,01:37:24.591,00:01:18.567,HARD,20,Canadian Grand Prix
GAS,61,01:38:43.448,00:01:18.857,HARD,21,Canadian Grand Prix
GAS,62,01:40:02.182,00:01:18.734,HARD,22,Canadian Grand Prix
GAS,63,01:41:20.179,00:01:17.997,HARD,23,Canadian Grand Prix
GAS,64,01:42:37.785,00:01:17.606,HARD,24,Canadian Grand Prix
GAS,65,01:43:55.404,00:01:17.619,HARD,25,Canadian Grand Prix
GAS,66,01:45:13.518,00:01:18.114,HARD,26,Canadian Grand Prix
GAS,67,01:46:31.482,00:01:17.964,HARD,27,Canadian Grand Prix
GAS,68,01:47:49.224,00:01:17.742,HARD,28,Canadian Grand Prix
GAS,69,01:49:06.845,00:01:17.621,HARD,29,Canadian Grand Prix
GAS,70,01:50:23.858,00:01:17.013,HARD,30,Canadian Grand Prix
PER,22,00:38:26.575,00:01:26.184,INTERMEDIATE,22,Canadian Grand Prix
PER,23,00:39:52.993,00:01:26.418,INTERMEDIATE,23,Canadian Grand Prix
PER,24,00:41:19.613,00:01:26.620,INTERMEDIATE,24,Canadian Grand Prix
PER,39,01:05:31.498,00:01:26.560,INTERMEDIATE,14,Canadian Grand Prix
PER,40,01:06:57.328,00:01:25.830,INTERMEDIATE,15,Canadian Grand Prix
PER,41,01:08:22.561,00:01:25.233,INTERMEDIATE,16,Canadian Grand Prix
PER,42,01:09:48.242,00:01:25.681,INTERMEDIATE,17,Canadian Grand Prix
PER,46,01:15:54.419,00:01:23.303,MEDIUM,3,Canadian Grand Prix
PER,47,01:17:15.434,00:01:21.015,MEDIUM,4,Canadian Grand Prix
PER,48,01:18:36.999,00:01:21.565,MEDIUM,5,Canadian Grand Prix
PER,49,01:19:58.074,00:01:21.075,MEDIUM,6,Canadian Grand Prix
PER,50,01:21:17.859,00:01:19.785,MEDIUM,7,Canadian Grand Prix
PER,51,01:22:36.678,00:01:18.819,MEDIUM,8,Canadian Grand Prix
ALO,48,01:18:28.485,00:01:23.117,HARD,4,Canadian Grand Prix
ALO,49,01:19:50.423,00:01:21.938,HARD,5,Canadian Grand Prix
ALO,50,01:21:10.206,00:01:19.783,HARD,6,Canadian Grand Prix
ALO,51,01:22:29.661,00:01:19.455,HARD,7,Canadian Grand Prix
ALO,52,01:23:48.541,00:01:18.880,HARD,8,Canadian Grand Prix
ALO,59,01:36:01.972,00:01:20.627,HARD,15,Canadian Grand Prix
ALO,60,01:37:20.584,00:01:18.612,HARD,16,Canadian Grand Prix
ALO,61,01:38:38.259,00:01:17.675,HARD,17,Canadian Grand Prix
ALO,62,01:39:55.939,00:01:17.680,HARD,18,Canadian Grand Prix
ALO,63,01:41:13.092,00:01:17.153,HARD,19,Canadian Grand Prix
ALO,64,01:42:30.274,00:01:17.182,HARD,20,Canadian Grand Prix
ALO,65,01:43:47.672,00:01:17.398,HARD,21,Canadian Grand Prix
ALO,66,01:45:04.850,00:01:17.178,HARD,22,Canadian Grand Prix
ALO,67,01:46:21.966,00:01:17.116,HARD,23,Canadian Grand Prix
ALO,68,01:47:38.657,00:01:16.691,HARD,24,Canadian Grand Prix
ALO,69,01:48:55.044,00:01:16.387,HARD,25,Canadian Grand Prix
ALO,70,01:50:11.347,00:01:16.303,HARD,26,Canadian Grand Prix
LEC,7,00:15:46.697,00:01:34.541,INTERMEDIATE,7,Canadian Grand Prix
LEC,8,00:17:20.465,00:01:33.768,INTERMEDIATE,8,Canadian Grand Prix
LEC,9,00:18:53.256,00:01:32.791,INTERMEDIATE,9,Canadian Grand Prix
LEC,10,00:20:25.350,00:01:32.094,INTERMEDIATE,10,Canadian Grand Prix
LEC,11,00:21:59.510,00:01:34.160,INTERMEDIATE,11,Canadian Grand Prix
LEC,12,00:23:32.668,00:01:33.158,INTERMEDIATE,12,Canadian Grand Prix
LEC,13,00:25:03.188,00:01:30.520,INTERMEDIATE,13,Canadian Grand Prix
LEC,14,00:26:32.359,00:01:29.171,INTERMEDIATE,14,Canadian Grand Prix
LEC,15,00:28:01.227,00:01:28.868,INTERMEDIATE,15,Canadian Grand Prix
LEC,16,00:29:29.906,00:01:28.679,INTERMEDIATE,16,Canadian Grand Prix
LEC,17,00:30:58.231,00:01:28.325,INTERMEDIATE,17,Canadian Grand Prix
LEC,18,00:32:25.510,00:01:27.279,INTERMEDIATE,18,Canadian Grand Prix
LEC,19,00:33:52.617,00:01:27.107,INTERMEDIATE,19,Canadian Grand Prix
LEC,20,00:35:20.831,00:01:28.214,INTERMEDIATE,20,Canadian Grand Prix
LEC,21,00:36:49.148,00:01:28.317,INTERMEDIATE,21,Canadian Grand Prix
LEC,22,00:38:16.401,00:01:27.253,INTERMEDIATE,22,Canadian Grand Prix
LEC,23,00:39:43.024,00:01:26.623,INTERMEDIATE,23,Canadian Grand Prix
LEC,24,00:41:10.665,00:01:27.641,INTERMEDIATE,24,Canadian Grand Prix
LEC,32,00:56:23.873,00:01:34.347,INTERMEDIATE,1,Canadian Grand Prix
LEC,33,00:57:52.142,00:01:28.269,INTERMEDIATE,2,Canadian Grand Prix
LEC,34,00:59:20.196,00:01:28.054,INTERMEDIATE,3,Canadian Grand Prix
LEC,35,01:00:50.432,00:01:30.236,INTERMEDIATE,4,Canadian Grand Prix
LEC,36,01:02:22.382,00:01:31.950,INTERMEDIATE,5,Canadian Grand Prix
LEC,37,01:03:49.397,00:01:27.015,INTERMEDIATE,6,Canadian Grand Prix
LEC,38,01:05:16.972,00:01:27.575,INTERMEDIATE,7,Canadian Grand Prix
LEC,39,01:06:42.984,00:01:26.012,INTERMEDIATE,8,Canadian Grand Prix
LEC,40,01:08:09.218,00:01:26.234,INTERMEDIATE,9,Canadian Grand Prix
STR,47,01:17:09.300,00:01:23.728,HARD,4,Canadian Grand Prix
STR,48,01:18:31.565,00:01:22.265,HARD,5,Canadian Grand Prix
STR,49,01:19:52.341,00:01:20.776,HARD,6,Canadian Grand Prix
STR,50,01:21:11.906,00:01:19.565,HARD,7,Canadian Grand Prix
STR,51,01:22:31.298,00:01:19.392,HARD,8,Canadian Grand Prix
STR,52,01:23:52.549,00:01:21.251,HARD,9,Canadian Grand Prix
STR,59,01:36:03.088,00:01:20.939,HARD,16,Canadian Grand Prix
STR,60,01:37:21.592,00:01:18.504,HARD,17,Canadian Grand Prix
STR,61,01:38:40.089,00:01:18.497,HARD,18,Canadian Grand Prix
STR,62,01:39:58.532,00:01:18.443,HARD,19,Canadian Grand Prix
STR,63,01:41:16.144,00:01:17.612,HARD,20,Canadian Grand Prix
STR,64,01:42:33.753,00:01:17.609,HARD,21,Canadian Grand Prix
STR,65,01:43:51.055,00:01:17.302,HARD,22,Canadian Grand Prix
STR,66,01:45:08.771,00:01:17.716,HARD,23,Canadian Grand Prix
STR,67,01:46:26.432,00:01:17.661,HARD,24,Canadian Grand Prix
STR,68,01:47:43.592,00:01:17.160,HARD,25,Canadian Grand Prix
STR,69,01:49:00.465,00:01:16.873,HARD,26,Canadian Grand Prix
STR,70,01:50:17.227,00:01:16.762,HARD,27,Canadian Grand Prix
SAR,7,00:16:16.129,00:01:34.031,INTERMEDIATE,7,Canadian Grand Prix
SAR,8,00:17:50.290,00:01:34.161,INTERMEDIATE,8,Canadian Grand Prix
SAR,9,00:19:22.257,00:01:31.967,INTERMEDIATE,9,Canadian Grand Prix
SAR,10,00:20:53.317,00:01:31.060,INTERMEDIATE,10,Canadian Grand Prix
SAR,11,00:22:23.392,00:01:30.075,INTERMEDIATE,11,Canadian Grand Prix
SAR,12,00:23:52.920,00:01:29.528,INTERMEDIATE,12,Canadian Grand Prix
SAR,13,00:25:25.738,00:01:32.818,INTERMEDIATE,13,Canadian Grand Prix
SAR,14,00:26:55.687,00:01:29.949,INTERMEDIATE,14,Canadian Grand Prix
SAR,15,00:28:24.868,00:01:29.181,INTERMEDIATE,15,Canadian Grand Prix
SAR,16,00:29:54.346,00:01:29.478,INTERMEDIATE,16,Canadian Grand Prix
SAR,17,00:31:22.282,00:01:27.936,INTERMEDIATE,17,Canadian Grand Prix
SAR,18,00:32:49.702,00:01:27.420,INTERMEDIATE,18,Canadian Grand Prix
SAR,19,00:34:16.186,00:01:26.484,INTERMEDIATE,19,Canadian Grand Prix
SAR,20,00:35:45.443,00:01:29.257,INTERMEDIATE,20,Canadian Grand Prix
SAR,21,00:37:14.729,00:01:29.286,INTERMEDIATE,21,Canadian Grand Prix
SAR,22,00:38:41.460,00:01:26.731,INTERMEDIATE,22,Canadian Grand Prix
SAR,23,00:40:10.429,00:01:28.969,INTERMEDIATE,23,Canadian Grand Prix
MAG,46,01:15:58.187,00:01:22.937,MEDIUM,5,Canadian Grand Prix
MAG,47,01:17:20.175,00:01:21.988,MEDIUM,6,Canadian Grand Prix
MAG,49,01:20:05.308,00:01:20.830,MEDIUM,8,Canadian Grand Prix
MAG,50,01:21:25.895,00:01:20.587,MEDIUM,9,Canadian Grand Prix
MAG,51,01:22:45.406,00:01:19.511,MEDIUM,10,Canadian Grand Prix
MAG,52,01:24:08.851,00:01:23.445,MEDIUM,11,Canadian Grand Prix
MAG,59,01:36:09.073,00:01:22.613,MEDIUM,5,Canadian Grand Prix
MAG,60,01:37:30.746,00:01:21.673,MEDIUM,6,Canadian Grand Prix
MAG,61,01:38:49.431,00:01:18.685,MEDIUM,7,Canadian Grand Prix
MAG,62,01:40:07.346,00:01:17.915,MEDIUM,8,Canadian Grand Prix
MAG,63,01:41:24.963,00:01:17.617,MEDIUM,9,Canadian Grand Prix
MAG,64,01:42:42.287,00:01:17.324,MEDIUM,10,Canadian Grand Prix
MAG,65,01:43:59.522,00:01:17.235,MEDIUM,11,Canadian Grand Prix
MAG,66,01:45:17.676,00:01:18.154,MEDIUM,12,Canadian Grand Prix
MAG,67,01:46:34.828,00:01:17.152,MEDIUM,13,Canadian Grand Prix
MAG,68,01:47:51.327,00:01:16.499,MEDIUM,14,Canadian Grand Prix
MAG,69,01:49:07.980,00:01:16.653,MEDIUM,15,Canadian Grand Prix
MAG,70,01:50:25.090,00:01:17.110,MEDIUM,16,Canadian Grand Prix
TSU,42,01:09:38.048,00:01:24.661,INTERMEDIATE,42,Canadian Grand Prix
TSU,43,01:11:02.710,00:01:24.662,INTERMEDIATE,43,Canadian Grand Prix
TSU,47,01:17:07.742,00:01:24.457,MEDIUM,3,Canadian Grand Prix
TSU,48,01:18:30.399,00:01:22.657,MEDIUM,4,Canadian Grand Prix
TSU,49,01:19:51.722,00:01:21.323,MEDIUM,5,Canadian Grand Prix
TSU,50,01:21:11.708,00:01:19.986,MEDIUM,6,Canadian Grand Prix
TSU,51,01:22:30.974,00:01:19.266,MEDIUM,7,Canadian Grand Prix
TSU,52,01:23:53.466,00:01:22.492,MEDIUM,8,Canadian Grand Prix
TSU,59,01:36:03.941,00:01:20.714,MEDIUM,15,Canadian Grand Prix
TSU,60,01:37:22.917,00:01:18.976,MEDIUM,16,Canadian Grand Prix
TSU,61,01:38:43.110,00:01:20.193,MEDIUM,17,Canadian Grand Prix
TSU,62,01:40:01.296,00:01:18.186,MEDIUM,18,Canadian Grand Prix
TSU,63,01:41:19.323,00:01:18.027,MEDIUM,19,Canadian Grand Prix
TSU,64,01:42:36.945,00:01:17.622,MEDIUM,20,Canadian Grand Prix
TSU,65,01:43:54.901,00:01:17.956,MEDIUM,21,Canadian Grand Prix
TSU,67,01:46:52.642,00:01:18.847,MEDIUM,23,Canadian Grand Prix
TSU,68,01:48:11.406,00:01:18.764,MEDIUM,24,Canadian Grand Prix
TSU,69,01:49:29.222,00:01:17.816,MEDIUM,25,Canadian Grand Prix
TSU,70,01:50:46.531,00:01:17.309,MEDIUM,26,Canadian Grand Prix
ALB,18,00:32:27.414,00:01:26.754,INTERMEDIATE,18,Canadian Grand Prix
ALB,19,00:33:53.256,00:01:25.842,INTERMEDIATE,19,Canadian Grand Prix
ALB,20,00:35:20.094,00:01:26.838,INTERMEDIATE,20,Canadian Grand Prix
ALB,21,00:36:47.223,00:01:27.129,INTERMEDIATE,21,Canadian Grand Prix
ALB,22,00:38:13.430,00:01:26.207,INTERMEDIATE,22,Canadian Grand Prix
ALB,23,00:39:40.196,00:01:26.766,INTERMEDIATE,23,Canadian Grand Prix
ALB,24,00:41:06.911,00:01:26.715,INTERMEDIATE,24,Canadian Grand Prix
ALB,38,01:03:59.768,00:01:26.977,INTERMEDIATE,13,Canadian Grand Prix
ALB,39,01:05:26.225,00:01:26.457,INTERMEDIATE,14,Canadian Grand Prix
ALB,40,01:06:51.832,00:01:25.607,INTERMEDIATE,15,Canadian Grand Prix
ALB,41,01:08:17.054,00:01:25.222,INTERMEDIATE,16,Canadian Grand Prix
ALB,42,01:09:42.747,00:01:25.693,INTERMEDIATE,17,Canadian Grand Prix
ALB,43,01:11:09.031,00:01:26.284,INTERMEDIATE,18,Canadian Grand Prix
ALB,46,01:15:48.278,00:01:24.215,MEDIUM,2,Canadian Grand Prix
ALB,47,01:17:11.509,00:01:23.231,MEDIUM,3,Canadian Grand Prix
ALB,48,01:18:32.756,00:01:21.247,MEDIUM,4,Canadian Grand Prix
ALB,49,01:19:53.468,00:01:20.712,MEDIUM,5,Canadian Grand Prix
ALB,50,01:21:13.407,00:01:19.939,MEDIUM,6,Canadian Grand Prix
ALB,51,01:22:32.766,00:01:19.359,MEDIUM,7,Canadian Grand Prix
ALB,52,01:23:54.950,00:01:22.184,MEDIUM,8,Canadian Grand Prix
ZHO,49,01:21:38.264,00:01:24.909,MEDIUM,5,Canadian Grand Prix
