raceId,driverId,lap,position,time,milliseconds
31,12,32,7,1:36.885,96885
31,12,33,7,1:35.530,95530
31,12,34,6,1:36.039,96039
31,12,35,3,1:35.413,95413
31,12,36,4,1:41.260,101260
31,12,37,12,2:07.230,127230
31,12,38,12,1:34.381,94381
31,12,39,11,1:34.552,94552
31,12,40,11,1:33.866,93866
31,12,41,11,1:34.755,94755
31,12,42,11,1:33.505,93505
31,12,43,10,1:34.024,94024
31,12,44,9,1:33.821,93821
31,12,45,9,1:33.761,93761
31,12,46,9,1:33.999,93999
31,12,47,9,1:33.757,93757
31,12,48,10,1:33.436,93436
31,12,49,10,1:32.341,92341
31,12,50,10,1:31.557,91557
31,12,51,10,1:31.213,91213
31,12,52,10,1:32.258,92258
31,12,53,10,1:30.918,90918
31,3,1,4,2:40.113,160113
31,3,2,4,2:26.731,146731
31,3,3,4,1:41.842,101842
31,3,4,4,1:38.067,98067
31,3,5,4,1:37.159,97159
31,3,6,4,1:36.646,96646
31,3,7,4,1:37.211,97211
31,3,8,4,1:36.753,96753
31,3,9,4,1:36.759,96759
31,3,10,4,1:36.445,96445
31,3,11,4,1:36.921,96921
31,3,12,4,1:37.409,97409
31,3,13,5,1:39.796,99796
31,3,14,4,1:37.828,97828
31,3,15,5,1:38.083,98083
31,3,16,5,1:37.241,97241
31,3,17,5,1:36.851,96851
31,3,18,5,1:36.789,96789
31,3,19,5,1:37.246,97246
31,3,20,5,1:37.232,97232
31,3,21,5,1:36.857,96857
31,3,22,5,1:37.103,97103
31,3,23,2,1:36.792,96792
31,3,24,3,1:37.811,97811
31,3,25,3,1:36.664,96664
31,3,26,3,1:37.036,97036
31,3,27,3,1:37.522,97522
31,3,28,3,1:41.666,101666
31,3,29,14,2:10.380,130380
31,3,30,13,1:37.486,97486
31,3,31,12,1:37.627,97627
31,3,32,11,1:37.746,97746
31,3,33,13,1:41.484,101484
31,3,34,17,2:03.837,123837
31,3,35,17,1:35.570,95570
31,3,36,17,1:35.261,95261
31,3,37,17,1:36.646,96646
31,3,38,17,1:36.070,96070
31,3,39,17,1:35.744,95744
31,3,40,17,1:35.703,95703
31,3,41,17,1:35.003,95003
31,3,42,17,1:34.841,94841
31,3,43,17,1:34.572,94572
31,3,44,16,1:34.484,94484
31,3,45,16,1:34.252,94252
31,3,46,15,1:33.313,93313
31,3,47,15,1:33.199,93199
31,3,48,15,1:32.980,92980
31,3,49,15,1:31.732,91732
31,3,50,15,1:32.069,92069
31,3,51,14,1:30.983,90983
31,3,52,14,1:30.555,90555
31,3,53,14,1:30.019,90019
31,6,1,19,3:02.734,182734
31,6,2,19,2:18.171,138171
31,6,3,19,1:42.016,102016
31,6,4,17,1:41.383,101383
31,6,5,17,1:39.442,99442
31,6,6,17,1:38.347,98347
31,6,7,17,1:38.516,98516
31,6,8,17,1:39.573,99573
31,6,9,17,1:37.771,97771
31,6,10,17,1:38.239,98239
31,6,11,17,1:38.354,98354
31,6,12,16,1:38.998,98998
31,6,13,16,1:38.081,98081
31,6,14,16,1:37.794,97794
31,6,15,16,1:38.133,98133
31,6,16,15,1:37.909,97909
31,6,17,15,1:37.900,97900
31,6,18,15,1:37.639,97639
31,6,19,15,1:37.611,97611
31,6,20,15,1:37.816,97816
31,6,21,15,1:37.449,97449
31,6,22,15,1:37.228,97228
31,6,23,15,1:37.037,97037
31,6,24,15,1:37.188,97188
31,6,25,15,1:36.981,96981
31,6,26,14,1:36.911,96911
31,6,27,12,1:36.669,96669
31,6,28,12,1:36.838,96838
31,6,29,10,1:36.600,96600
31,6,30,9,1:36.679,96679
31,6,31,10,1:41.371,101371
31,6,32,17,2:05.359,125359
31,6,33,17,1:35.549,95549
31,6,34,15,1:35.084,95084
31,6,35,15,1:35.061,95061
31,6,36,13,1:35.786,95786
31,6,37,13,1:36.382,96382
31,6,38,13,1:35.507,95507
31,6,39,13,1:34.773,94773
31,6,40,13,1:34.979,94979
31,6,41,13,1:35.034,95034
31,6,42,13,1:35.217,95217
31,6,43,15,1:37.169,97169
31,6,44,14,1:33.531,93531
31,6,45,14,1:33.418,93418
31,6,46,13,1:33.228,93228
31,6,47,13,1:32.883,92883
31,6,48,13,1:33.882,93882
31,6,49,13,1:32.564,92564
31,6,50,12,1:35.345,95345
31,6,51,12,1:30.728,90728
31,6,52,12,1:30.437,90437
31,6,53,12,1:30.215,90215
31,14,1,12,2:54.155,174155
31,14,2,12,2:15.915,135915
31,14,3,12,1:47.579,107579
31,14,4,14,1:43.558,103558
31,14,5,14,1:39.018,99018
31,14,6,14,1:38.479,98479
31,14,7,14,1:37.378,97378
31,14,8,14,1:37.220,97220
31,14,9,14,1:37.626,97626
31,14,10,14,1:37.368,97368
31,14,11,14,1:37.930,97930
31,14,12,13,1:37.097,97097
31,14,13,13,1:37.670,97670
31,14,14,13,1:36.752,96752
31,14,15,13,1:37.000,97000
31,14,16,13,1:39.154,99154
31,14,17,13,1:37.413,97413
31,14,18,13,1:36.841,96841
31,14,19,13,1:37.118,97118
31,14,20,13,1:36.903,96903
31,14,21,13,1:36.557,96557
31,14,22,13,1:36.271,96271
31,14,23,13,1:37.651,97651
31,14,24,13,1:36.473,96473
31,14,25,13,1:36.790,96790
31,14,26,12,1:37.001,97001
31,14,27,10,1:36.101,96101
31,14,28,9,1:40.785,100785
31,14,29,16,2:14.059,134059
31,14,30,16,1:38.612,98612
31,14,31,16,1:37.641,97641
31,14,32,15,1:36.552,96552
31,14,33,15,1:35.831,95831
31,14,34,13,1:35.571,95571
31,14,35,13,1:35.943,95943
31,14,36,11,1:35.388,95388
31,14,37,10,1:35.714,95714
31,14,38,10,1:35.094,95094
31,14,39,10,1:35.000,95000
31,14,40,10,1:34.947,94947
31,14,41,10,1:34.487,94487
31,14,42,10,1:34.857,94857
31,14,43,11,1:37.317,97317
31,14,44,10,1:33.959,93959
31,14,45,11,1:36.575,96575
31,14,46,11,1:33.913,93913
31,14,47,11,1:34.059,94059
31,14,48,11,1:33.830,93830
31,14,49,12,1:32.459,92459
31,14,50,14,1:38.116,98116
31,14,51,16,2:16.368,136368
31,14,52,16,1:33.300,93300
31,17,1,3,2:38.696,158696
31,17,2,3,2:28.003,148003
31,17,3,3,1:40.479,100479
31,17,4,3,1:37.654,97654
31,17,5,3,1:36.754,96754
31,17,6,3,1:35.713,95713
31,17,7,3,1:35.593,95593
31,17,8,3,1:36.039,96039
31,17,9,3,1:35.825,95825
31,17,10,3,1:36.118,96118
31,17,11,3,1:36.106,96106
31,17,12,3,1:36.210,96210
31,17,13,3,1:36.187,96187
31,17,14,3,1:36.204,96204
31,17,15,3,1:36.023,96023
31,17,16,3,1:36.219,96219
31,17,17,3,1:36.341,96341
31,17,18,3,1:36.045,96045
31,17,19,2,1:36.927,96927
31,17,20,2,1:36.336,96336
31,17,21,2,1:35.758,95758
31,17,22,2,1:41.233,101233
31,17,23,9,2:03.914,123914
31,17,24,9,1:37.209,97209
31,17,25,9,1:36.868,96868
31,17,26,8,1:37.263,97263
31,17,27,7,1:37.200,97200
31,17,28,6,1:36.899,96899
31,17,29,5,1:36.665,96665
31,17,30,4,1:36.748,96748
31,17,31,4,1:36.726,96726
31,17,32,4,1:37.034,97034
31,17,33,4,1:36.700,96700
31,17,34,4,1:41.435,101435
31,17,35,11,2:10.297,130297
31,17,36,9,1:35.352,95352
31,17,37,8,1:35.775,95775
31,17,38,8,1:34.087,94087
31,17,39,8,1:34.298,94298
31,17,40,8,1:34.447,94447
31,17,41,8,1:34.166,94166
31,17,42,8,1:34.403,94403
31,17,43,8,1:33.507,93507
31,17,44,8,1:33.120,93120
31,17,45,8,1:33.258,93258
31,17,46,8,1:32.014,92014
31,17,47,8,1:32.437,92437
31,17,48,8,1:32.539,92539
31,17,49,8,1:32.461,92461
31,17,50,8,1:31.733,91733
31,17,51,8,1:31.081,91081
31,17,52,8,1:29.681,89681
31,17,53,8,1:29.762,89762
31,15,1,6,2:42.902,162902
31,15,2,6,2:24.936,144936
31,15,3,6,1:43.679,103679
31,15,4,6,1:39.139,99139
31,15,5,6,1:36.981,96981
31,15,6,6,1:36.929,96929
31,15,7,6,1:36.998,96998
31,15,8,6,1:36.435,96435
31,15,9,6,1:36.348,96348
31,15,10,6,1:36.751,96751
31,15,11,6,1:36.989,96989
31,15,12,6,1:37.071,97071
31,15,13,6,1:38.057,98057
31,15,14,6,1:38.557,98557
31,15,15,6,1:36.978,96978
31,15,16,6,1:37.316,97316
31,15,17,6,1:36.920,96920
31,15,18,6,1:36.812,96812
31,15,19,6,1:36.851,96851
31,15,20,6,1:37.195,97195
31,15,21,6,1:37.210,97210
31,15,22,6,1:37.265,97265
31,15,23,4,1:37.620,97620
31,15,24,4,1:36.489,96489
31,15,25,4,1:36.613,96613
31,15,26,5,1:41.688,101688
31,15,27,13,2:06.700,126700
31,15,28,13,1:36.518,96518
31,15,29,11,1:36.802,96802
31,15,30,10,1:37.102,97102
31,15,31,9,1:37.856,97856
31,15,32,9,1:36.726,96726
31,15,33,9,1:36.700,96700
31,15,34,8,1:36.812,96812
31,15,35,9,1:42.370,102370
31,15,36,16,2:04.453,124453
31,15,37,16,1:37.136,97136
31,15,38,16,1:35.952,95952
31,15,39,16,1:35.300,95300
31,15,40,16,1:34.493,94493
31,15,41,16,1:34.302,94302
31,15,42,16,1:34.104,94104
31,15,43,16,1:33.924,93924
31,15,44,15,1:33.859,93859
31,15,45,15,1:33.935,93935
31,15,46,14,1:33.600,93600
31,15,47,14,1:33.153,93153
31,15,48,14,1:32.693,92693
31,15,49,14,1:32.075,92075
31,15,50,13,1:32.387,92387
31,15,51,13,1:31.742,91742
31,15,52,13,1:30.853,90853
31,15,53,13,1:31.172,91172
31,10,1,8,2:47.040,167040
31,10,2,8,2:21.582,141582
31,10,3,7,1:43.554,103554
31,10,4,8,1:40.513,100513
31,10,5,8,1:37.572,97572
31,10,6,8,1:37.263,97263
31,10,7,9,1:40.866,100866
31,10,8,9,1:36.885,96885
31,10,9,9,1:36.612,96612
31,10,10,9,1:37.103,97103
31,10,11,9,1:37.680,97680
31,10,12,9,1:36.725,96725
31,10,13,9,1:37.566,97566
31,10,14,9,1:37.347,97347
31,10,15,9,1:37.403,97403
31,10,16,10,1:38.600,98600
31,10,17,10,1:36.924,96924
31,10,18,10,1:36.672,96672
31,10,19,9,1:36.181,96181
31,10,20,9,1:35.920,95920
31,10,21,8,1:35.748,95748
31,10,22,8,1:35.768,95768
31,10,23,5,1:35.806,95806
31,10,24,5,1:36.094,96094
31,10,25,6,1:41.277,101277
31,10,26,15,2:06.368,126368
31,10,27,14,1:37.304,97304
31,10,28,14,1:37.030,97030
31,10,29,13,1:38.080,98080
31,10,30,12,1:37.747,97747
31,10,31,11,1:37.469,97469
31,10,32,10,1:36.854,96854
31,10,33,12,1:41.160,101160
31,10,34,16,2:01.414,121414
31,10,35,16,1:35.974,95974
31,10,36,15,1:34.684,94684
31,10,37,15,1:34.525,94525
31,10,38,15,1:34.579,94579
31,10,39,15,1:34.500,94500
31,10,40,15,1:35.583,95583
31,10,41,15,1:34.068,94068
31,10,42,15,1:34.956,94956
31,10,43,14,1:33.808,93808
31,10,44,13,1:33.282,93282
31,10,45,12,1:33.571,93571
31,10,46,12,1:33.934,93934
31,10,47,12,1:33.914,93914
31,10,48,12,1:33.951,93951
31,10,49,11,1:31.661,91661
31,10,50,11,1:33.835,93835
31,10,51,11,1:30.838,90838
31,10,52,11,1:30.644,90644
31,10,53,11,1:29.948,89948
31,7,1,20,5:22.148,322148
31,7,2,20,1:41.275,101275
31,7,3,20,1:42.988,102988
31,7,4,20,1:40.053,100053
31,7,5,20,1:36.486,96486
31,7,6,20,1:38.367,98367
31,7,7,20,1:37.519,97519
31,7,8,20,1:37.139,97139
31,7,9,20,1:37.159,97159
31,7,10,20,1:36.193,96193
31,7,11,20,1:37.198,97198
31,7,12,19,1:36.873,96873
31,7,13,19,1:35.881,95881
31,7,14,19,1:36.103,96103
31,7,15,19,1:37.240,97240
31,7,16,19,1:35.903,95903
31,7,17,19,1:35.937,95937
31,7,18,19,1:35.796,95796
31,7,19,19,1:36.260,96260
31,7,20,19,1:36.743,96743
31,7,21,19,1:42.327,102327
31,7,22,19,2:04.949,124949
31,7,23,19,1:36.452,96452
31,7,24,19,1:36.100,96100
31,7,25,19,1:35.866,95866
31,7,26,19,1:36.171,96171
31,7,27,19,1:36.300,96300
31,7,28,19,1:41.536,101536
31,7,29,19,2:07.520,127520
31,7,30,19,1:37.023,97023
31,7,31,19,1:36.553,96553
31,7,32,19,1:36.657,96657
31,7,33,19,1:38.291,98291
31,7,34,19,1:34.467,94467
31,7,35,19,1:34.994,94994
31,7,36,19,1:35.026,95026
31,7,37,19,1:35.230,95230
31,7,38,19,1:34.985,94985
31,7,39,19,1:34.958,94958
31,7,40,19,1:35.171,95171
31,7,41,19,1:35.016,95016
31,7,42,19,1:34.564,94564
31,7,43,19,1:34.772,94772
31,7,44,18,1:33.758,93758
31,7,45,18,1:33.284,93284
31,7,46,18,1:33.157,93157
31,7,47,18,1:32.998,92998
31,7,48,18,1:31.564,91564
31,7,49,18,1:34.359,94359
31,7,50,18,1:30.595,90595
31,7,51,18,1:30.098,90098
31,7,52,18,1:29.258,89258
31,20,1,1,2:37.206,157206
31,20,2,1,2:28.607,148607
31,20,3,1,1:36.925,96925
31,20,4,1,1:35.534,95534
31,20,5,1,1:35.151,95151
31,20,6,1,1:35.175,95175
31,20,7,1,1:35.663,95663
31,20,8,1,1:34.972,94972
31,20,9,1,1:35.264,95264
31,20,10,1,1:35.360,95360
31,20,11,1,1:35.232,95232
31,20,12,1,1:35.263,95263
31,20,13,1,1:36.433,96433
31,20,14,1,1:35.417,95417
31,20,15,1,1:35.179,95179
31,20,16,1,1:35.596,95596
31,20,17,1,1:35.621,95621
31,20,18,1,1:40.746,100746
31,20,19,4,2:02.988,122988
31,20,20,4,1:35.473,95473
31,20,21,4,1:35.927,95927
31,20,22,4,1:37.180,97180
31,20,23,1,1:36.971,96971
31,20,24,1,1:37.030,97030
31,20,25,1,1:36.328,96328
31,20,26,1,1:36.324,96324
31,20,27,1,1:35.964,95964
31,20,28,1,1:36.451,96451
31,20,29,1,1:35.993,95993
31,20,30,1,1:36.168,96168
31,20,31,1,1:36.053,96053
31,20,32,1,1:35.938,95938
31,20,33,1,1:35.368,95368
31,20,34,1,1:35.384,95384
31,20,35,1,1:35.947,95947
31,20,36,1,1:41.028,101028
31,20,37,1,2:01.665,121665
31,20,38,1,1:34.248,94248
31,20,39,1,1:33.569,93569
31,20,40,1,1:33.669,93669
31,20,41,1,1:33.821,93821
31,20,42,1,1:33.365,93365
31,20,43,1,1:32.888,92888
31,20,44,1,1:33.302,93302
31,20,45,1,1:32.856,92856
31,20,46,1,1:33.433,93433
31,20,47,1,1:33.534,93534
31,20,48,1,1:32.818,92818
31,20,49,1,1:31.607,91607
31,20,50,1,1:30.880,90880
31,20,51,1,1:31.786,91786
31,20,52,1,1:31.684,91684
31,20,53,1,1:30.510,90510
31,18,1,18,3:01.507,181507
31,18,2,18,2:17.517,137517
31,18,3,18,1:43.146,103146
31,18,4,18,1:43.342,103342
31,18,5,18,1:40.130,100130
31,18,6,18,1:39.090,99090
31,18,7,18,1:38.796,98796
31,18,8,18,1:38.239,98239
31,18,9,18,1:37.473,97473
31,18,10,18,1:37.896,97896
31,18,11,18,1:38.208,98208
31,18,12,17,1:38.936,98936
31,18,13,17,1:38.169,98169
31,18,14,17,1:37.822,97822
31,18,15,17,1:38.538,98538
31,18,16,17,1:37.910,97910
31,18,17,16,1:37.934,97934
31,18,18,16,1:37.915,97915
31,18,19,16,1:37.625,97625
31,18,20,16,1:37.532,97532
31,18,21,16,1:37.148,97148
31,18,22,17,1:41.939,101939
31,18,23,18,2:04.700,124700
31,18,24,18,1:36.249,96249
31,18,25,18,1:36.235,96235
31,18,26,18,1:35.872,95872
31,18,27,17,1:35.627,95627
31,18,28,17,1:35.806,95806
31,18,29,17,1:35.848,95848
31,18,30,17,1:35.811,95811
31,18,31,17,1:37.517,97517
31,18,32,16,1:36.735,96735
31,18,33,16,1:36.091,96091
31,18,34,14,1:35.590,95590
31,18,35,14,1:35.752,95752
31,18,36,12,1:35.829,95829
31,18,37,11,1:35.791,95791
31,18,38,11,1:35.104,95104
31,18,39,12,1:38.379,98379
31,18,40,12,1:34.584,94584
31,18,41,12,1:34.115,94115
31,18,42,12,1:33.841,93841
31,18,43,12,1:34.926,94926
31,18,44,11,1:33.945,93945
31,18,45,13,1:37.119,97119
31,18,46,16,1:57.823,117823
31,18,47,16,1:31.905,91905
31,18,48,16,1:31.638,91638
31,18,49,16,1:30.803,90803
31,18,50,16,1:30.531,90531
31,18,51,15,1:29.963,89963
31,18,52,15,1:29.827,89827
31,18,53,15,1:30.096,90096
31,22,1,15,2:58.866,178866
31,22,2,15,2:16.096,136096
31,22,3,15,1:44.738,104738
31,22,4,15,1:42.895,102895
31,22,5,15,1:39.504,99504
31,22,6,15,1:38.450,98450
31,22,7,15,1:37.862,97862
31,22,8,15,1:38.094,98094
31,22,9,15,1:38.248,98248
31,22,10,15,1:38.108,98108
31,22,11,15,1:38.778,98778
31,22,12,14,1:38.171,98171
31,22,13,14,1:38.342,98342
31,22,14,14,1:38.418,98418
31,22,15,14,1:38.115,98115
31,22,16,16,1:42.009,102009
31,22,17,18,2:05.714,125714
31,22,18,18,1:36.815,96815
31,22,19,18,1:36.340,96340
31,22,20,18,1:36.085,96085
31,22,21,18,1:36.324,96324
31,22,22,18,1:36.956,96956
31,22,23,17,1:36.416,96416
31,22,24,17,1:36.253,96253
31,22,25,17,1:35.881,95881
31,22,26,17,1:37.193,97193
31,22,27,16,1:36.780,96780
31,22,28,16,1:36.619,96619
31,22,29,15,1:37.412,97412
31,22,30,15,1:35.671,95671
31,22,31,15,1:36.263,96263
31,22,32,14,1:35.584,95584
31,22,33,14,1:35.632,95632
31,22,34,12,1:35.703,95703
31,22,35,12,1:36.960,96960
31,22,36,10,1:35.615,95615
31,22,37,9,1:35.738,95738
31,22,38,9,1:34.773,94773
31,22,39,9,1:36.086,96086
31,22,40,9,1:34.799,94799
31,22,41,9,1:34.955,94955
31,22,42,9,1:33.918,93918
31,22,43,9,1:38.828,98828
31,22,44,17,2:11.627,131627
31,22,45,17,1:39.991,99991
31,22,46,17,1:44.233,104233
31,22,47,17,1:41.976,101976
31,22,48,17,1:40.132,100132
31,22,49,17,1:42.392,102392
31,22,50,17,1:35.078,95078
31,22,51,17,1:35.588,95588
31,22,52,17,1:34.428,94428
31,16,1,17,3:00.377,180377
31,16,2,17,2:16.301,136301
31,16,3,17,1:44.694,104694
31,16,4,19,1:44.689,104689
31,16,5,19,1:40.293,100293
31,16,6,19,1:39.484,99484
31,16,7,19,1:38.376,98376
31,16,8,19,1:38.723,98723
31,16,9,19,1:38.924,98924
31,16,10,19,1:38.238,98238
31,16,11,19,1:37.845,97845
31,16,12,18,1:38.085,98085
31,16,13,18,1:38.117,98117
31,16,14,18,1:37.993,97993
31,16,15,18,1:38.010,98010
31,16,16,18,1:37.476,97476
31,16,17,17,1:37.960,97960
31,16,18,17,1:37.744,97744
31,16,19,17,1:37.897,97897
31,16,20,17,1:37.437,97437
31,16,21,17,1:37.351,97351
31,16,22,16,1:37.135,97135
31,16,23,16,1:36.666,96666
31,16,24,16,1:36.755,96755
31,16,25,16,1:36.875,96875
31,16,26,16,1:42.294,102294
31,16,27,18,2:09.426,129426
31,16,28,18,1:37.170,97170
31,16,29,18,1:37.205,97205
31,16,30,18,1:38.173,98173
31,16,31,18,1:37.120,97120
31,16,32,18,1:37.603,97603
31,16,33,18,1:37.899,97899
31,16,34,18,1:38.358,98358
31,16,35,18,1:40.037,100037
31,16,36,18,1:38.092,98092
31,16,37,18,1:42.595,102595
31,16,38,18,2:14.137,134137
31,16,39,18,1:35.068,95068
31,16,40,18,1:34.706,94706
31,16,41,18,1:34.499,94499
31,16,42,18,1:34.332,94332
31,16,43,18,1:51.212,111212
31,16,44,19,2:32.419,152419
31,16,45,19,1:45.570,105570
31,16,46,19,1:44.655,104655
31,16,47,19,1:36.656,96656
31,16,48,19,1:37.313,97313
31,16,49,19,1:34.737,94737
31,16,50,19,1:36.836,96836
31,16,51,19,1:33.458,93458
31,21,1,11,2:52.261,172261
31,21,2,11,2:17.681,137681
31,21,3,11,1:47.159,107159
31,21,4,11,1:42.107,102107
31,21,5,11,1:38.740,98740
31,21,6,11,1:37.304,97304
31,21,7,11,1:37.605,97605
31,21,8,11,1:37.640,97640
31,21,9,12,1:38.499,98499
31,21,10,13,1:38.311,98311
31,21,11,13,1:38.501,98501
31,1,1,14,2:57.228,177228
31,1,2,14,2:15.927,135927
31,1,3,14,1:45.372,105372
31,1,4,13,1:41.924,101924
31,1,5,13,1:38.627,98627
31,1,6,13,1:37.669,97669
31,1,7,13,1:37.367,97367
31,1,8,13,1:37.302,97302
31,1,9,13,1:37.613,97613
31,1,10,12,1:36.100,96100
31,1,11,11,1:36.006,96006
31,1,12,11,1:36.250,96250
31,1,13,11,1:36.184,96184
31,1,14,10,1:36.125,96125
31,1,15,10,1:36.307,96307
31,1,16,9,1:37.431,97431
31,1,17,8,1:35.291,95291
31,1,18,8,1:35.460,95460
31,1,19,7,1:35.637,95637
31,1,20,7,1:35.196,95196
31,1,21,7,1:36.321,96321
31,1,22,7,1:37.210,97210
31,1,23,3,1:35.627,95627
31,1,24,2,1:34.468,94468
31,1,25,2,1:34.324,94324
31,1,26,2,1:35.714,95714
31,1,27,2,1:40.293,100293
31,1,28,10,2:04.945,124945
31,1,29,8,1:35.184,95184
31,1,30,7,1:35.773,95773
31,1,31,6,1:36.408,96408
31,1,32,6,1:36.341,96341
31,1,33,6,1:36.346,96346
31,1,34,5,1:36.022,96022
31,1,35,2,1:36.043,96043
31,1,36,2,1:40.373,100373
31,1,37,7,1:58.834,118834
31,1,38,7,1:32.869,92869
31,1,39,7,1:33.232,93232
31,1,40,7,1:33.405,93405
31,1,41,7,1:34.095,94095
31,1,42,7,1:34.073,94073
31,1,43,7,1:34.007,94007
31,1,44,7,1:34.108,94108
31,1,45,7,1:33.549,93549
31,1,46,7,1:33.363,93363
31,1,47,7,1:33.347,93347
31,1,48,7,1:33.216,93216
31,1,49,7,1:31.871,91871
31,1,50,7,1:31.092,91092
31,1,51,7,1:30.370,90370
31,1,52,7,1:29.721,89721
31,1,53,7,1:29.846,89846
31,5,1,2,2:37.934,157934
31,5,2,2,2:28.498,148498
31,5,3,2,1:38.357,98357
31,5,4,2,1:37.241,97241
31,5,5,2,1:36.647,96647
31,5,6,2,1:35.780,95780
31,5,7,2,1:35.593,95593
31,5,8,2,1:35.542,95542
31,5,9,2,1:35.316,95316
31,5,10,2,1:35.606,95606
31,5,11,2,1:35.391,95391
31,5,12,2,1:36.129,96129
31,5,13,2,1:36.367,96367
31,5,14,2,1:37.360,97360
31,5,15,2,1:36.252,96252
31,5,16,2,1:35.779,95779
31,5,17,2,1:35.883,95883
31,5,18,2,1:35.984,95984
31,5,19,1,1:35.972,95972
31,5,20,1,1:36.617,96617
31,5,21,1,1:36.073,96073
31,5,22,1,1:40.622,100622
31,5,23,6,2:05.444,125444
31,5,24,6,1:36.559,96559
31,5,25,5,1:36.403,96403
31,5,26,4,1:36.349,96349
31,5,27,4,1:36.434,96434
31,5,28,2,1:36.288,96288
31,5,29,2,1:36.154,96154
31,5,30,2,1:36.013,96013
31,5,31,2,1:35.936,95936
31,5,32,2,1:35.458,95458
31,5,33,2,1:35.391,95391
31,5,34,2,1:40.303,100303
31,5,35,4,2:02.735,122735
31,5,36,3,1:34.449,94449
31,5,37,2,1:34.192,94192
31,5,38,2,1:34.500,94500
31,5,39,2,1:34.289,94289
31,5,40,2,1:34.036,94036
31,5,41,2,1:34.295,94295
31,5,42,2,1:33.952,93952
31,5,43,2,1:33.989,93989
31,5,44,2,1:33.758,93758
31,5,45,2,1:33.518,93518
31,5,46,2,1:33.111,93111
31,5,47,2,1:33.009,93009
31,5,48,2,1:32.935,92935
31,5,49,2,1:32.205,92205
31,5,50,2,1:31.133,91133
31,5,51,2,1:31.293,91293
31,5,52,2,1:30.632,90632
31,5,53,2,1:30.300,90300
13,1,1,1,1:29.899,89899
13,1,2,1,1:26.528,86528
13,1,3,1,1:26.440,86440
13,1,4,1,1:25.714,85714
13,1,5,1,1:25.815,85815
13,1,6,1,1:25.354,85354
13,1,7,1,1:25.219,85219
13,1,8,1,1:25.442,85442
13,1,9,1,1:25.337,85337
13,1,10,1,1:25.463,85463
13,1,11,1,1:25.404,85404
13,1,12,1,1:25.307,85307
13,1,13,1,1:25.032,85032
13,1,14,1,1:25.017,85017
13,1,15,1,1:28.413,88413
13,1,16,5,1:49.945,109945
13,1,17,5,1:26.358,86358
13,1,18,4,1:26.212,86212
13,1,19,4,1:26.298,86298
13,1,20,3,1:26.104,86104
13,1,21,3,1:25.938,85938
13,1,22,3,1:25.813,85813
13,1,23,3,1:25.626,85626
13,1,24,3,1:25.780,85780
13,1,25,3,1:25.676,85676
13,1,26,3,1:25.628,85628
13,1,27,3,1:25.275,85275
13,1,28,3,1:25.304,85304
13,1,29,2,1:25.143,85143
13,1,30,1,1:25.271,85271
13,1,31,1,1:25.114,85114
13,1,32,1,1:24.869,84869
13,1,33,1,1:24.968,84968
13,1,34,1,1:27.900,87900
13,1,35,5,1:48.433,108433
13,1,36,5,1:25.613,85613
13,1,37,5,1:25.579,85579
13,1,38,3,1:25.405,85405
13,1,39,3,1:25.287,85287
13,1,40,3,1:25.277,85277
13,1,41,3,1:25.026,85026
13,1,42,3,1:25.062,85062
13,1,43,3,1:25.100,85100
13,1,44,3,1:24.909,84909
13,1,45,3,1:25.199,85199
13,1,46,3,1:25.131,85131
13,1,47,3,1:25.108,85108
13,1,48,3,1:25.076,85076
13,1,49,3,1:25.197,85197
13,1,50,3,1:24.958,84958
13,1,51,3,1:24.854,84854
13,1,52,3,1:24.802,84802
13,5,1,7,1:35.748,95748
13,5,2,7,1:29.352,89352
13,5,3,7,1:28.296,88296
13,5,4,8,1:28.748,88748
13,5,5,8,1:27.523,87523
13,5,6,8,1:27.170,87170
13,5,7,8,1:26.925,86925
13,5,8,8,1:26.598,86598
13,5,9,8,1:26.802,86802
13,5,10,8,1:26.922,86922
13,5,11,8,1:26.549,86549
13,5,12,8,1:27.837,87837
13,5,13,8,1:26.503,86503
13,5,14,8,1:26.159,86159
13,5,15,8,1:26.194,86194
13,5,16,8,1:27.582,87582
13,5,17,8,1:26.366,86366
13,5,18,8,1:28.039,88039
13,5,19,8,1:26.536,86536
13,5,20,8,1:26.426,86426
13,5,21,8,1:26.216,86216
13,5,22,8,1:26.158,86158
13,5,23,7,1:26.730,86730
13,5,24,7,1:25.960,85960
13,5,25,7,1:25.750,85750
13,5,26,7,1:26.461,86461
13,5,27,6,1:29.037,89037
13,5,28,11,1:52.964,112964
13,5,29,11,1:26.949,86949
13,5,30,11,1:26.421,86421
13,5,31,10,1:26.461,86461
13,5,32,9,1:26.546,86546
13,5,33,9,1:26.479,86479
13,5,34,9,1:26.583,86583
13,5,35,8,1:26.418,86418
13,5,36,7,1:26.050,86050
13,5,37,7,1:26.162,86162
13,5,38,7,1:26.099,86099
13,5,39,7,1:26.136,86136
13,5,40,7,1:25.867,85867
13,5,41,7,1:25.727,85727
13,5,42,7,1:25.968,85968
13,5,43,7,1:25.668,85668
13,5,44,7,1:25.695,85695
13,5,45,7,1:25.696,85696
13,5,46,7,1:25.471,85471
13,5,47,7,1:25.211,85211
13,5,48,7,1:25.380,85380
13,5,49,7,1:25.464,85464
13,5,50,7,1:25.479,85479
13,5,51,7,1:25.109,85109
13,5,52,7,1:25.791,85791
13,5,53,6,1:48.018,108018
