Time                   ,Driver ,DriverNumber ,LapTime                ,LapNumber ,Stint ,PitOutTime             ,PitInTime              ,Sector1Time            ,Sector2Time            ,Sector3Time            ,Sector1SessionTime     ,Sector2SessionTime     ,Sector3SessionTime     ,SpeedI1 ,SpeedI2 ,SpeedFL ,SpeedST ,IsPersonalBest ,Compound  ,TyreLife ,FreshTyre ,Team              ,LapStartTime           ,LapStartDate            ,TrackStatus ,Position ,Deleted ,DeletedReason                      ,FastF1Generated ,IsAccurate ,LapTimeSeconds ,AirTemp ,Humidity ,Pressure ,Rainfall ,TrackTemp ,WindDirection ,WindSpeed ,EventName                ,Year
0 days 00:38:43.860000 ,BOT    ,          77 ,0 days 00:01:41.195000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.349000 ,0 days 00:00:40.080000 ,0 days 00:00:33.766000 ,0 days 00:37:30.014000 ,0 days 00:38:10.094000 ,0 days 00:38:43.860000 ,  210.0 ,  181.0 ,  198.0 ,  303.0 ,True           ,SUPERSOFT ,     6.0 ,False     ,Mercedes          ,0 days 00:37:02.665000 ,2018-10-21 18:17:02.730 ,         12 ,     3.0 ,False   ,                                   ,False           ,True       ,       101.195 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:38:45.002000 ,RIC    ,           3 ,0 days 00:01:41.399000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.286000 ,0 days 00:00:40.388000 ,0 days 00:00:33.725000 ,0 days 00:37:30.889000 ,0 days 00:38:11.277000 ,0 days 00:38:45.002000 ,  216.0 ,  180.0 ,  200.0 ,  301.0 ,True           ,SUPERSOFT ,     6.0 ,False     ,Red Bull Racing   ,0 days 00:37:03.603000 ,2018-10-21 18:17:03.668 ,         12 ,     4.0 ,False   ,                                   ,False           ,True       ,       101.399 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:38:47.895000 ,HUL    ,          27 ,0 days 00:01:41.905000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.501000 ,0 days 00:00:40.279000 ,0 days 00:00:34.125000 ,0 days 00:37:33.491000 ,0 days 00:38:13.770000 ,0 days 00:38:47.895000 ,        ,  180.0 ,  200.0 ,  301.0 ,True           ,ULTRASOFT ,     6.0 ,False     ,Renault           ,0 days 00:37:05.990000 ,2018-10-21 18:17:06.055 ,         12 ,     5.0 ,False   ,                                   ,False           ,True       ,       101.905 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:38:49.023000 ,SAI    ,          55 ,0 days 00:01:42.228000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.561000 ,0 days 00:00:40.321000 ,0 days 00:00:34.346000 ,0 days 00:37:34.356000 ,0 days 00:38:14.677000 ,0 days 00:38:49.023000 ,  200.0 ,  177.0 ,  203.0 ,  314.0 ,True           ,SUPERSOFT ,     3.0 ,False     ,Renault           ,0 days 00:37:06.795000 ,2018-10-21 18:17:06.860 ,         12 ,     6.0 ,False   ,                                   ,False           ,True       ,       102.228 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:38:51.815000 ,OCO    ,          31 ,0 days 00:01:43.063000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.598000 ,0 days 00:00:40.618000 ,0 days 00:00:34.847000 ,0 days 00:37:36.350000 ,0 days 00:38:16.968000 ,0 days 00:38:51.815000 ,  206.0 ,  179.0 ,  197.0 ,  309.0 ,True           ,ULTRASOFT ,     6.0 ,False     ,Racing Point      ,0 days 00:37:08.752000 ,2018-10-21 18:17:08.817 ,         12 ,     7.0 ,False   ,                                   ,False           ,True       ,       103.063 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:38:52.739000 ,VER    ,          33 ,0 days 00:01:41.825000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.558000 ,0 days 00:00:40.433000 ,0 days 00:00:33.834000 ,0 days 00:37:38.472000 ,0 days 00:38:18.905000 ,0 days 00:38:52.739000 ,  199.0 ,  174.0 ,  201.0 ,  330.0 ,True           ,SOFT      ,     3.0 ,True      ,Red Bull Racing   ,0 days 00:37:10.914000 ,2018-10-21 18:17:10.979 ,         12 ,     8.0 ,False   ,                                   ,False           ,True       ,       101.825 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:38:54.267000 ,PER    ,          11 ,0 days 00:01:43.864000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.750000 ,0 days 00:00:40.859000 ,0 days 00:00:35.255000 ,0 days 00:37:38.153000 ,0 days 00:38:19.012000 ,0 days 00:38:54.267000 ,  200.0 ,  173.0 ,  200.0 ,  313.0 ,False          ,ULTRASOFT ,     6.0 ,False     ,Racing Point      ,0 days 00:37:10.403000 ,2018-10-21 18:17:10.468 ,         12 ,     9.0 ,False   ,                                   ,False           ,True       ,       103.864 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:38:55.534000 ,MAG    ,          20 ,0 days 00:01:43.180000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.854000 ,0 days 00:00:40.650000 ,0 days 00:00:34.676000 ,0 days 00:37:40.208000 ,0 days 00:38:20.858000 ,0 days 00:38:55.534000 ,  209.0 ,  181.0 ,  198.0 ,  309.0 ,True           ,SUPERSOFT ,     3.0 ,True      ,Haas F1 Team      ,0 days 00:37:12.354000 ,2018-10-21 18:17:12.419 ,         12 ,    10.0 ,False   ,                                   ,False           ,True       ,       103.18  ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:38:57.485000 ,VET    ,           5 ,0 days 00:01:42.773000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:28.006000 ,0 days 00:00:40.362000 ,0 days 00:00:34.405000 ,0 days 00:37:42.718000 ,0 days 00:38:23.080000 ,0 days 00:38:57.485000 ,  193.0 ,  178.0 ,  203.0 ,  333.0 ,True           ,SUPERSOFT ,     6.0 ,False     ,Ferrari           ,0 days 00:37:14.712000 ,2018-10-21 18:17:14.777 ,         12 ,    11.0 ,False   ,                                   ,False           ,True       ,       102.773 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:38:58.694000 ,SIR    ,          35 ,0 days 00:01:44.842000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.963000 ,0 days 00:00:41.014000 ,0 days 00:00:35.865000 ,0 days 00:37:41.815000 ,0 days 00:38:22.829000 ,0 days 00:38:58.694000 ,  204.0 ,  179.0 ,  199.0 ,  302.0 ,False          ,SUPERSOFT ,     3.0 ,True      ,Williams          ,0 days 00:37:13.852000 ,2018-10-21 18:17:13.917 ,         12 ,    12.0 ,False   ,                                   ,False           ,True       ,       104.842 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:38:59.317000 ,HAR    ,          28 ,0 days 00:01:45.182000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:28.241000 ,0 days 00:00:40.993000 ,0 days 00:00:35.948000 ,0 days 00:37:42.376000 ,0 days 00:38:23.369000 ,0 days 00:38:59.317000 ,  195.0 ,  177.0 ,  198.0 ,  312.0 ,False          ,SUPERSOFT ,     3.0 ,True      ,Toro Rosso        ,0 days 00:37:14.135000 ,2018-10-21 18:17:14.200 ,         12 ,    13.0 ,False   ,                                   ,False           ,True       ,       105.182 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:39:00.720000 ,VAN    ,           2 ,0 days 00:01:44.839000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:28.147000 ,0 days 00:00:41.387000 ,0 days 00:00:35.305000 ,0 days 00:37:44.028000 ,0 days 00:38:25.415000 ,0 days 00:39:00.720000 ,  196.0 ,  176.0 ,  199.0 ,  310.0 ,True           ,SUPERSOFT ,     3.0 ,True      ,McLaren           ,0 days 00:37:15.881000 ,2018-10-21 18:17:15.946 ,         12 ,    14.0 ,False   ,                                   ,False           ,True       ,       104.839 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:39:01.413000 ,GAS    ,          10 ,0 days 00:01:44.869000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.912000 ,0 days 00:00:41.315000 ,0 days 00:00:35.642000 ,0 days 00:37:44.456000 ,0 days 00:38:25.771000 ,0 days 00:39:01.413000 ,  202.0 ,  170.0 ,  197.0 ,  330.0 ,True           ,SUPERSOFT ,     3.0 ,True      ,Toro Rosso        ,0 days 00:37:16.544000 ,2018-10-21 18:17:16.609 ,         12 ,    15.0 ,False   ,                                   ,False           ,True       ,       104.869 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:39:01.715000 ,ERI    ,           9 ,0 days 00:01:44.348000 ,      3.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.908000 ,0 days 00:00:40.981000 ,0 days 00:00:35.459000 ,0 days 00:37:45.275000 ,0 days 00:38:26.256000 ,0 days 00:39:01.715000 ,  199.0 ,  176.0 ,  203.0 ,  329.0 ,True           ,SOFT      ,     3.0 ,True      ,Sauber            ,0 days 00:37:17.367000 ,2018-10-21 18:17:17.432 ,         12 ,    16.0 ,False   ,                                   ,False           ,True       ,       104.348 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:39:30.576000 ,LEC    ,          16 ,0 days 00:01:42.504000 ,      3.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.516000 ,0 days 00:00:40.857000 ,0 days 00:00:34.131000 ,0 days 00:38:15.588000 ,0 days 00:38:56.445000 ,0 days 00:39:30.576000 ,  205.0 ,  180.0 ,  200.0 ,  303.0 ,True           ,SOFT      ,     1.0 ,True      ,Sauber            ,0 days 00:37:48.072000 ,2018-10-21 18:17:48.137 ,         12 ,    17.0 ,False   ,                                   ,False           ,True       ,       102.504 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:39:37.212000 ,STR    ,          18 ,0 days 00:01:42.382000 ,      3.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.656000 ,0 days 00:00:40.523000 ,0 days 00:00:34.203000 ,0 days 00:38:22.486000 ,0 days 00:39:03.009000 ,0 days 00:39:37.212000 ,  204.0 ,  180.0 ,  201.0 ,  294.0 ,True           ,SOFT      ,     1.0 ,True      ,Williams          ,0 days 00:37:54.830000 ,2018-10-21 18:17:54.895 ,         12 ,    18.0 ,False   ,                                   ,False           ,True       ,       102.382 ,   21.2 ,    39.5 ,  1006.4 ,False    ,     29.7 ,           86 ,      2.4 ,United States Grand Prix ,2018
0 days 00:40:19.308000 ,RAI    ,           7 ,0 days 00:01:40.967000 ,      4.0 ,  1.0 ,                       ,                       ,0 days 00:00:26.881000 ,0 days 00:00:40.182000 ,0 days 00:00:33.904000 ,0 days 00:39:05.222000 ,0 days 00:39:45.404000 ,0 days 00:40:19.308000 ,  217.0 ,  183.0 ,  201.0 ,  304.0 ,False          ,ULTRASOFT ,     7.0 ,False     ,Ferrari           ,0 days 00:38:38.341000 ,2018-10-21 18:18:38.406 ,          1 ,     1.0 ,False   ,                                   ,False           ,True       ,       100.967 ,   21.3 ,    39.8 ,  1006.4 ,False    ,     29.8 ,           99 ,      2.8 ,United States Grand Prix ,2018
0 days 00:40:20.931000 ,HAM    ,          44 ,0 days 00:01:40.323000 ,      4.0 ,  1.0 ,                       ,                       ,0 days 00:00:26.788000 ,0 days 00:00:39.776000 ,0 days 00:00:33.759000 ,0 days 00:39:07.396000 ,0 days 00:39:47.172000 ,0 days 00:40:20.931000 ,  217.0 ,  181.0 ,  202.0 ,  307.0 ,False          ,SUPERSOFT ,     9.0 ,False     ,Mercedes          ,0 days 00:38:40.608000 ,2018-10-21 18:18:40.673 ,          1 ,     2.0 ,False   ,                                   ,False           ,True       ,       100.323 ,   21.3 ,    39.8 ,  1006.4 ,False    ,     29.8 ,           99 ,      2.8 ,United States Grand Prix ,2018
0 days 00:40:25.130000 ,BOT    ,          77 ,0 days 00:01:41.270000 ,      4.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.232000 ,0 days 00:00:40.210000 ,0 days 00:00:33.828000 ,0 days 00:39:11.092000 ,0 days 00:39:51.302000 ,0 days 00:40:25.130000 ,  213.0 ,  180.0 ,  201.0 ,  302.0 ,False          ,SUPERSOFT ,     7.0 ,False     ,Mercedes          ,0 days 00:38:43.860000 ,2018-10-21 18:18:43.925 ,          1 ,     3.0 ,False   ,                                   ,False           ,True       ,       101.27  ,   21.3 ,    39.8 ,  1006.4 ,False    ,     29.8 ,           99 ,      2.8 ,United States Grand Prix ,2018
0 days 00:40:26.555000 ,RIC    ,           3 ,0 days 00:01:41.553000 ,      4.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.204000 ,0 days 00:00:40.568000 ,0 days 00:00:33.781000 ,0 days 00:39:12.206000 ,0 days 00:39:52.774000 ,0 days 00:40:26.555000 ,  220.0 ,  179.0 ,  201.0 ,  281.0 ,False          ,SUPERSOFT ,     7.0 ,False     ,Red Bull Racing   ,0 days 00:38:45.002000 ,2018-10-21 18:18:45.067 ,          1 ,     4.0 ,False   ,                                   ,False           ,True       ,       101.553 ,   21.3 ,    39.8 ,  1006.4 ,False    ,     29.8 ,           99 ,      2.8 ,United States Grand Prix ,2018
0 days 00:40:30.285000 ,HUL    ,          27 ,0 days 00:01:42.390000 ,      4.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.499000 ,0 days 00:00:40.560000 ,0 days 00:00:34.331000 ,0 days 00:39:15.394000 ,0 days 00:39:55.954000 ,0 days 00:40:30.285000 ,  204.0 ,  182.0 ,  199.0 ,  302.0 ,False          ,ULTRASOFT ,     7.0 ,False     ,Renault           ,0 days 00:38:47.895000 ,2018-10-21 18:18:47.960 ,          1 ,     5.0 ,False   ,                                   ,False           ,True       ,       102.39  ,   21.3 ,    39.8 ,  1006.4 ,False    ,     29.8 ,           99 ,      2.8 ,United States Grand Prix ,2018
0 days 00:40:31.459000 ,SAI    ,          55 ,0 days 00:01:42.436000 ,      4.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.381000 ,0 days 00:00:40.359000 ,0 days 00:00:34.696000 ,0 days 00:39:16.404000 ,0 days 00:39:56.763000 ,0 days 00:40:31.459000 ,  207.0 ,  180.0 ,  202.0 ,  323.0 ,False          ,SUPERSOFT ,     4.0 ,False     ,Renault           ,0 days 00:38:49.023000 ,2018-10-21 18:18:49.088 ,          1 ,     6.0 ,False   ,                                   ,False           ,True       ,       102.436 ,   21.3 ,    39.8 ,  1006.4 ,False    ,     29.8 ,           99 ,      2.8 ,United States Grand Prix ,2018
0 days 00:40:33.930000 ,VER    ,          33 ,0 days 00:01:41.191000 ,      4.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.085000 ,0 days 00:00:40.363000 ,0 days 00:00:33.743000 ,0 days 00:39:19.824000 ,0 days 00:40:00.187000 ,0 days 00:40:33.930000 ,  215.0 ,  176.0 ,  199.0 ,  309.0 ,True           ,SOFT      ,     4.0 ,True      ,Red Bull Racing   ,0 days 00:38:52.739000 ,2018-10-21 18:18:52.804 ,          1 ,     7.0 ,False   ,                                   ,False           ,True       ,       101.191 ,   21.3 ,    39.8 ,  1006.4 ,False    ,     29.8 ,           99 ,      2.8 ,United States Grand Prix ,2018
0 days 00:40:35.959000 ,OCO    ,          31 ,0 days 00:01:44.144000 ,      4.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.456000 ,0 days 00:00:41.423000 ,0 days 00:00:35.265000 ,0 days 00:39:19.271000 ,0 days 00:40:00.694000 ,0 days 00:40:35.959000 ,        ,  176.0 ,  198.0 ,  288.0 ,False          ,ULTRASOFT ,     7.0 ,False     ,Racing Point      ,0 days 00:38:51.815000 ,2018-10-21 18:18:51.880 ,          1 ,     8.0 ,False   ,                                   ,False           ,True       ,       104.144 ,   21.3 ,    39.8 ,  1006.4 ,False    ,     29.8 ,           99 ,      2.8 ,United States Grand Prix ,2018
0 days 00:40:37.579000 ,PER    ,          11 ,0 days 00:01:43.312000 ,      4.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.689000 ,0 days 00:00:40.677000 ,0 days 00:00:34.946000 ,0 days 00:39:21.956000 ,0 days 00:40:02.633000 ,0 days 00:40:37.579000 ,  199.0 ,  176.0 ,  201.0 ,  304.0 ,True           ,ULTRASOFT ,     7.0 ,False     ,Racing Point      ,0 days 00:38:54.267000 ,2018-10-21 18:18:54.332 ,          1 ,     9.0 ,False   ,                                   ,False           ,True       ,       103.312 ,   21.3 ,    39.8 ,  1006.4 ,False    ,     29.8 ,           99 ,      2.8 ,United States Grand Prix ,2018
0 days 00:40:38.901000 ,MAG    ,          20 ,0 days 00:01:43.367000 ,      4.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.691000 ,0 days 00:00:41.082000 ,0 days 00:00:34.594000 ,0 days 00:39:23.225000 ,0 days 00:40:04.307000 ,0 days 00:40:38.901000 ,  204.0 ,  177.0 ,  199.0 ,  290.0 ,False          ,SUPERSOFT ,     4.0 ,True      ,Haas F1 Team      ,0 days 00:38:55.534000 ,2018-10-21 18:18:55.599 ,          1 ,    10.0 ,False   ,                                   ,False           ,True       ,       103.367 ,   21.3 ,    39.8 ,  1006.4 ,False    ,     29.8 ,           99 ,      2.8 ,United States Grand Prix ,2018
0 days 00:40:39.449000 ,VET    ,           5 ,0 days 00:01:41.964000 ,      4.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.122000 ,0 days 00:00:40.580000 ,0 days 00:00:34.262000 ,0 days 00:39:24.607000 ,0 days 00:40:05.187000 ,0 days 00:40:39.449000 ,  211.0 ,  182.0 ,  204.0 ,  296.0 ,True           ,SUPERSOFT ,     7.0 ,False     ,Ferrari           ,0 days 00:38:57.485000 ,2018-10-21 18:18:57.550 ,          1 ,    11.0 ,False   ,                                   ,False           ,True       ,       101.964 ,   21.3 ,    39.8 ,  1006.4 ,False    ,     29.8 ,           99 ,      2.8 ,United States Grand Prix ,2018
0 days 00:40:42.530000 ,SIR    ,          35 ,0 days 00:01:43.836000 ,      4.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.541000 ,0 days 00:00:41.191000 ,0 days 00:00:35.104000 ,0 days 00:39:26.235000 ,0 days 00:40:07.426000 ,0 days 00:40:42.530000 ,  211.0 ,  171.0 ,  198.0 ,  295.0 ,True           ,SUPERSOFT ,     4.0 ,True      ,Williams          ,0 days 00:38:58.694000 ,2018-10-21 18:18:58.759 ,          1 ,    12.0 ,False   ,                                   ,False           ,True       ,       103.836 ,   21.5 ,    39.5 ,  1006.3 ,False    ,     30.2 ,           82 ,      2.8 ,United States Grand Prix ,2018
